,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,gender
2244,0.04261193363138219,0.9167587190230441,-0.22649650746235964,0.38428153760176953,-0.34001160004760256,-0.18910927227343236,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.14762869501173556,-0.13262922622642692,-0.15750706624171154,-0.13593770522908724,-0.21971237812312705,0
2249,0.5943850857419261,0.31031649768019126,-0.1034291360084621,-0.43010243302003853,-0.2544489756139863,-0.1810614598668864,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.03810846899444362,0.17655072205732605,0.009024829676037427,-0.09049745156604078,0
2250,-0.247495599952512,-1.4117505648122493,-0.2490823858522303,-0.5491162669620123,-0.4416172165625219,-0.17986919136221294,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.23594623310935997,0
2256,0.8816484278200958,0.8767106478022896,-0.249467372415694,-0.48698954861494426,-0.4362695525354209,-0.19983968881549363,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.11836194211593888,-0.23174213030816435,-0.17630701874697005,-0.2374220381081084,0
2257,-0.517693792996335,-0.21030842818961634,-0.24407756052720214,0.39401222842721395,-0.3426854320611531,-0.18135952699305477,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13084581571261591,-0.17606583225832473,-0.15795733078429605,-0.23381451477783444,0
2261,-1.1149740091984701,0.9167587190230441,6.430691147952019,1.6387921394052163,5.967558119918048,2.6449129633354156,2.23134095033536,5.5494230040506505,-0.02467416876593574,5.851203882265036,0.3952602858616308,4.180604490141624,3.8918188025778577,7.060925615702547,0
2265,0.6057618517648239,0.32175880374326393,-0.24497586250861747,-0.48698954861494426,-0.42290039246766836,-0.1989454874369885,-0.10586056771685062,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.230534948113949,0
2266,-0.8078013265802292,0.899595259928435,-0.24638747990798437,1.13728730455539,-0.30257795185789543,-0.17986919136221294,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2612736964757069,-0.13262922622642692,-0.22710243880401104,-0.17630701874697005,-0.23365053644464018,0
2269,-0.8134897095916781,0.9224798720545804,1.135457625217739,1.2413308449197569,3.1546868416629126,1.5089791455077632,0.03201750744881936,-0.08239269633304708,-0.02467416876593574,-0.0542774438091877,0.16520032958001105,0.31574146718192503,0.2512407107833343,1.2983990305894426,0
2273,-0.5432915165478551,-1.9552601028082022,-0.25126397637852466,-0.3275559220134322,-0.41755272844056734,-0.20133002444633546,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.23174213030816435,-0.17263708115443527,-0.23856988644046834,0
2276,1.441954154447813,-0.2560776524419071,-0.21700017223025492,-1.4413457641873757,-0.39883590434571375,-0.20252229295100893,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.05543385315033895,-0.12676286124775024,-0.20511830646883686,0
2278,-0.26171655748113426,-0.8339141086270782,-0.248184083870815,-0.12919953211014257,-0.35338076011535513,-0.19030154077810582,-0.12940072689147722,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.13084581571261591,-0.23174213030816435,-0.17630701874697005,-0.23561827644297142,0
2281,-0.5461357080535796,-1.9495389497766658,-0.1971091997846302,-0.3043519669681417,-0.24642747957333475,-0.1223422360117178,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,0.16895380906647026,-0.07199326875685273,-0.12502922571263844,0.03654936162004844,-0.2241397931193724,0
2290,-0.2588723659754098,0.9053164129599713,-0.25203394950545205,0.7390774953910499,-0.43092188850831986,-0.20311842720334566,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2247449460051447,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24184945310435377,0
2293,-0.8220222841088515,-0.23319304031576174,-0.23766111780280708,0.7278497752078448,-0.2865349597765924,-0.17569625159585578,-0.11594920736311916,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.13262922622642692,-0.23174213030816435,-0.15979229958056346,-0.22397581478617812,0
2296,-1.396548968265191,0.3274799567748003,-0.11947024281944979,1.5452278045451742,0.12256133829663551,-0.14827407598836587,-0.11931208724520867,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.013140721801089533,0.9374601287384673,0.0016849544909678233,-0.13903503819154525,0
2299,0.3270310842038275,-1.3774236466230312,-0.19082108591472302,-0.9877458687858907,-0.2063199993700771,-0.15334121713322812,0.02529174768464033,-0.08239269633304708,-0.02467416876593574,-0.10298244443660398,-0.13084581571261591,-0.05543385315033895,-0.16713217476563305,-0.17707801149261634,0
2300,-0.5233821760077839,-0.8281929555955418,-0.19672421322116648,-0.011682727525929438,-0.3961620723321633,-0.1157847592360137,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.13262922622642692,0.05127905144518695,-0.15979229958056346,-0.18412907981997004,0
2306,-0.548979899559304,0.31031649768019126,-0.24266594312783524,0.7091369082358364,-0.3293162719934005,-0.18612860101174866,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.24503869626656813,-0.1237121736573719,-0.23174213030816435,-0.17630701874697005,-0.23069892644714327,0
2309,-1.08937628564695,0.33892226283787297,-0.1378212690112197,1.153006112811877,-0.03252091848929402,-0.11787122911919228,-0.11594920736311916,0.48078887370532264,-0.02467416876593574,-0.27344994663256095,-0.13084581571261591,-0.03687508713372575,-0.14694751800669165,-0.1516613698475042,0
2312,1.1603791953810922,0.3045953446486549,-0.24471920479964165,-0.9914884421802923,-0.42290039246766836,-0.19656095042764157,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13084581571261591,-0.21782305579570443,-0.15245242439549386,-0.2329946231118631,0
2313,-1.0865320941412255,0.9110375659915076,1.3509217719029256,1.4067525889523116,2.8231316719826496,0.29226913648848285,0.7281336430413483,-0.08239269633304708,-0.02467416876593574,1.179582572085358,0.1794676136904991,3.7027162652138337,0.9448589157724118,1.3411973755531474,0
2315,0.6142944262819973,-1.3717024935914948,-0.17914316015632398,-1.2879002550169063,-0.3186209439391985,-0.20252229295100893,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.16214675774586484,-0.17630701874697005,-0.1482178248504245,0
2319,-0.5432915165478551,0.36180687496401837,0.13128433884990975,0.8745586522683911,0.1519734904456911,-0.15393735138556486,-0.10586056771685062,-0.08239269633304708,-0.02467416876593574,4.743165117991316,-0.11122830006069485,-0.19462459827493794,-0.02767454624931059,0.028222861666612108,0
2325,0.8901810023372692,0.3045953446486549,-0.2508789898150609,-0.8163360073222932,-0.4202265604541178,-0.19983968881549363,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.23791397310769125,0
2332,1.473240261010782,0.9167587190230441,-0.08507810981669219,-1.0229260586932665,0.46481183603110066,-0.14618760610518727,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.12014535262974989,-0.18998490677078464,-0.13410273643281984,-0.08902164656729232,0
2334,1.4533309204707108,0.9167587190230441,0.015788369810798397,-0.8747201522749595,0.02095572178171616,-0.08508384524067174,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.24909744631885283,-0.1272789946849939,-0.22710243880401104,-0.16162726837683086,0.06397013830296339,0
2338,-1.1149740091984701,0.29887419161711853,-0.24317925854578684,1.170970465105005,-0.3747714162237592,-0.1849363325070752,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.15750706624171154,-0.16346223717309827,-0.23217473144589174,0
2340,-0.8305548586260249,-0.26751995850497984,-0.23342626560470633,0.655243851356452,-0.28118729574949136,-0.1932822120397895,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.13262922622642692,-0.22246274729985774,-0.17630701874697005,-0.21610485479285307,0
2349,0.5886967027304771,-1.983865867965884,-0.24407756052720214,-1.4870051595990763,-0.45498637663027447,-0.1989454874369885,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.24503869626656813,-0.1254955841711829,-0.23174213030816435,-0.14878248680295905,-0.24053762643879958,0
2350,1.4447983459535374,-0.2617988054734435,-0.2412543257284683,-1.5057180265710848,-0.45766020864382495,-0.20311842720334566,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,0.25418756016444877,-0.1290624051988049,-0.22710243880401104,-0.17630701874697005,-0.24890052143170746,0
2358,-1.0865320941412255,0.9224798720545804,-0.23958605062012558,1.433699117392004,-0.2785134637359409,-0.17211944608183535,-0.12267496712729818,-0.08239269633304708,-0.02467416876593574,-0.2572149464234222,-0.13262922622642692,-0.19926428977909125,-0.17080211235816786,-0.2270914031168693,0
2359,0.045456125137106645,0.9167587190230441,0.1360325064659621,0.35733500916207733,1.2830044321775564,-0.05497906549766651,0.2472418199025481,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.07734350029828574,0.6405198724726561,0.025539548842444033,0.09184645494598961,0
2360,-0.26171655748113426,0.9167587190230441,-0.18401965662686423,0.8229111394256478,0.30705574723162066,-0.09402585902572279,-0.068868889013866,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.13262922622642692,-0.21318336429155113,-0.16162726837683086,-0.16199200483874335,0
2367,0.8873368108315447,0.8709894947707533,-0.24253761427334733,-0.546122208246491,-0.36140225615600663,-0.18165759411922314,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13084581571261591,-0.22710243880401104,-0.16896714356190046,-0.22840322978242347,0
2372,1.7405942625488806,0.9110375659915076,-0.25318890919584314,-1.1958329495146247,-0.42557422448121884,-0.19864742031082014,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.24503869626656813,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2439811714358793,0
2378,-0.23896302543533865,-0.2617988054734435,-0.25241893606891574,-0.04087480000226263,-0.4469648805896229,-0.200137755941662,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2393897781064397,0
2387,-1.0865320941412255,0.31603765071172757,0.10690185649720846,1.0459685137319885,-0.30257795185789543,-0.06779595192290636,-0.10249768783476111,-0.08239269633304708,-0.02467416876593574,0.047191307497929554,-0.1254955841711829,0.9467395117467738,0.17784195893263832,0.10873622326499963,0
2392,0.045456125137106645,-0.7995871904378601,-0.22919141340660557,-0.46303707889077345,-0.2918826238036934,-0.19298414491362115,-0.11931208724520867,-0.08239269633304708,-0.02467416876593574,-0.2612736964757069,-0.13262922622642692,-0.21318336429155113,-0.17630701874697005,-0.21200539646299627,0
2396,-0.2645607489868587,0.8767106478022896,-0.24882572814325452,0.6679686008974177,-0.36140225615600663,-0.19030154077810582,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.1254955841711829,-0.18998490677078464,-0.17630701874697005,-0.23791397310769125,0
2397,-1.1092856261870212,0.31603765071172757,-0.2502373455426214,1.212887287122304,-0.38546674427796124,-0.1897054065257691,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.27344994663256095,-0.13084581571261591,-0.20854367278739783,-0.17263708115443527,-0.23889784310685688,0
2399,-1.370951244713671,-1.3659813405599586,-0.25408721117725847,0.6238062348434777,-0.4068574003863653,-0.1953686819229681,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.1272789946849939,-0.23174213030816435,-0.17447204995070267,-0.24381719310268504,0
2401,0.5915408942362016,0.9110375659915076,-0.22110669557386778,-0.011682727525929438,-0.32664243997985004,-0.17241751320800372,-0.01506281090043381,-0.08239269633304708,-0.02467416876593574,-0.28562619678941503,-0.13262922622642692,-0.21782305579570443,-0.17447204995070267,-0.2006908914725915,0
2403,0.9044019598658914,0.9224798720545804,2.61406268662734,-0.49597172476150836,2.4220568699500733,0.7927238413251736,1.5251361750965626,-0.08239269633304708,-0.02467416876593574,-0.19227494558686717,0.2561542657843724,2.7330207408457943,0.5870400005002687,3.0747763140829902,0
2404,1.441954154447813,-0.2560776524419071,-0.25370222461379477,-1.4458368522606577,-0.45766020864382495,-0.20311842720334566,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.14822768323340493,-0.17080211235816786,-0.24480106310185065,0
2407,0.019858401585586567,-1.9609812558397386,-0.23791777551178286,-0.8732231229171988,-0.36407608816955717,-0.19208994353511605,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.11921744464574274,-0.07020985824304173,-0.23174213030816435,-0.09189845411866962,-0.24906449976490172,0
2412,-1.9397895458585614,0.882431800833826,-0.21943842046552506,2.1036197549899063,-0.27316579970883986,-0.17778272147903434,-0.07559464877804502,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.1219287631435609,-0.22246274729985774,-0.17080211235816786,-0.20183873980495143,0
2417,0.3099659351694808,0.33320110980633666,-0.23265629247777891,-0.0715639018363565,-0.3694237521966582,-0.19864742031082014,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.13262922622642692,-0.19462459827493794,-0.16713217476563305,-0.2170887247920187,0
2418,0.8987135768544425,-0.22747188728422538,-0.2519056206509641,-0.995231015574694,-0.46300787267092597,-0.20311842720334566,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2387338647736626,0
2419,-1.6639029698032897,-0.24463534637883444,-0.2223899841187468,1.433699117392004,-0.2624704716546378,-0.14916827736687097,-0.008337051136254787,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.13262922622642692,-0.02759570412541915,-0.17630701874697005,-0.21200539646299627,0
2424,-1.6838123103433607,0.9110375659915076,-0.214305266286009,2.175477164162419,0.07175853003917583,-0.13337071967994743,-0.11594920736311916,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.13084581571261591,-0.22710243880401104,-0.17630701874697005,-0.1944597148112092,0
2428,2.019325030109877,0.9224798720545804,0.09060409197724498,-1.386704192629111,-0.05123774258414759,-0.031729829656533766,0.062283426387624956,-0.08239269633304708,-0.02467416876593574,2.2916800864113633,-0.11301171057450586,0.16727133904901945,-0.10107329810000663,0.048228218316313284,0
2431,1.1660675783925412,0.9110375659915076,-0.20275566938209785,-0.6247162495289266,-0.16353868715326897,-0.18076339274071804,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.07862994412289584,-0.13262922622642692,-0.19462459827493794,-0.16529720596936565,-0.19003229981496383,0
2432,0.019858401585586567,0.9110375659915076,-0.04183128585426938,0.553445855028726,-0.08867139077385472,-0.1706291104509935,-0.0722317688959555,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.1272789946849939,-0.17606583225832473,-0.17263708115443527,-0.035728688279153945,0
2434,0.6142944262819973,-1.9380966437135931,-0.25408721117725847,-1.5184427761120505,-0.48439852877933004,-0.20431069570801916,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2125686958482906,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24496504143504494,0
2436,-0.5376031335364062,0.8881529538653623,-0.22662483631684754,0.9194695330012115,-0.4335957205218704,-0.1932822120397895,-0.08232040854222404,-0.08239269633304708,-0.02467416876593574,-0.22880369605742937,-0.13262922622642692,-0.22246274729985774,-0.15428739319176124,-0.21151346146341346,0
2437,-0.8305548586260249,-0.8167506495324691,-0.0695503184236561,0.46137854952644436,0.20010246668960027,-0.07018048893225332,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,0.22983505985074063,0.029661130530374606,-0.23174213030816435,-0.09556839171120443,-0.09492486656228612,0
2447,-0.2588723659754098,-0.8110294965009328,-0.20070240771029144,-0.05060549082770703,-0.15016952708551642,-0.19775321893231504,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13262922622642692,-0.23174213030816435,-0.15979229958056346,-0.17478231482789655,0
2448,-0.2418072169410631,-1.9724235619028112,-0.25177729179647623,-0.8110964045701308,-0.4122050644134663,-0.19834935318465177,-0.14621512630192476,0.48078887370532264,-0.02467416876593574,-0.2247449460051447,-0.1254955841711829,-0.21318336429155113,-0.17447204995070267,-0.24299730143671366,0
2449,-0.23896302543533865,0.9110375659915076,-0.13204647055926413,0.6103329706236317,-0.013804094394440457,-0.10922728246030959,-0.008337051136254787,-0.08239269633304708,-0.02467416876593574,-0.2572149464234222,-0.13262922622642692,-0.22710243880401104,-0.17263708115443527,-0.10427163155435962,0
2473,-1.40223735127664,-1.3774236466230312,-0.2504940032515972,0.8004556990592376,-0.44429104857607243,-0.19983968881549363,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.13262922622642692,-0.23174213030816435,-0.16896714356190046,-0.2387338647736626,0
2476,-1.0865320941412255,-0.8453564146901509,-0.21969507817450087,0.41721618347250444,-0.24107981554623373,-0.15006247874537607,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.24097994621428345,-0.12014535262974989,0.5941229574311231,-0.14144261161788946,-0.23414247144422298,0
2477,-1.095064668658399,0.9053164129599713,0.44184016671063137,1.4277109999609612,1.4354128569499354,0.4734939491988509,0.5330866098801567,1.794879203794852,-0.02467416876593574,0.12430755849133866,0.02074407796131958,1.0302539588215334,0.45492224716901586,0.47850736461808285,0
2483,-1.1092856261870212,0.8881529538653623,-0.1360246650483891,1.484598115555867,0.15464732245924162,-0.015932271969610234,0.011840228156282284,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.1254955841711829,-0.16214675774586484,-0.15979229958056346,-0.12362107487128371,0
2486,-0.5262263675135084,0.8881529538653623,-0.25126397637852466,0.8176715366734855,-0.4122050644134663,-0.1858305338855803,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.1272789946849939,-0.23174213030816435,-0.17080211235816786,-0.23922579977324543,0
2489,-0.247495599952512,0.3503645689009457,-0.25203394950545205,0.4508993440221196,-0.4335957205218704,-0.1962628833014732,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.1719811953254437,-0.13262922622642692,-0.23174213030816435,-0.17447204995070267,-0.24430912810226785,0
2490,1.7263733050202583,0.9167587190230441,-0.2489540569977424,-1.0745735715360099,-0.4416172165625219,-0.19745515180614667,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.13084581571261591,-0.23174213030816435,-0.17263708115443527,-0.2380779514408855,0
2498,-0.5205379845020595,-0.8224718025640055,-0.25139230523301254,-0.029647079819057558,-0.4335957205218704,-0.19983968881549363,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.13262922622642692,-0.21318336429155113,-0.17447204995070267,-0.23906182144005114,0
2499,1.1660675783925412,0.9167587190230441,-0.2519056206509641,-0.5842964568693882,-0.4148788964270168,-0.19954162168932527,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2398817131060225,0
2501,1.4618634949878841,-0.22175073425268904,-0.24163931229193203,-1.4765259540947515,-0.47637703273867854,-0.20460876283418752,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.29374369689398444,-0.1272789946849939,-0.23174213030816435,-0.17630701874697005,-0.22627151145089794,0
2502,-0.8220222841088515,-0.23891419334729808,-0.2489540569977424,0.6979091880526312,-0.4416172165625219,-0.20043582306783037,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.2531561963711375,-0.13084581571261591,-0.21318336429155113,-0.14144261161788946,-0.24070160477199387,0
2503,1.7320616880317072,0.9110375659915076,-0.20403895792697688,-1.134454745846437,-0.2651443036681883,-0.18612860101174866,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.1272789946849939,-0.21318336429155113,-0.16713217476563305,-0.1797016648237247,0
2504,-0.5461357080535796,0.9110375659915076,-0.1800414621377393,1.077406130244963,0.15464732245924162,-0.11995769900237085,-0.05878024936759746,-0.08239269633304708,-0.02467416876593574,-0.2612736964757069,-0.13262922622642692,-0.17142614075417145,-0.13410273643281984,-0.15887641650805218,0
2505,-1.1092856261870212,0.33320110980633666,-0.20878712554302922,1.2832476669370558,-0.3747714162237592,-0.19208994353511605,-0.13948936653774574,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.13262922622642692,-0.050794161646185644,-0.11942298606268063,-0.1983951948078717,0
2512,-0.5347589420306817,-0.8453564146901509,-0.21802680306615815,0.022748947702566125,0.06908469802562532,-0.13694752519396786,-0.0722317688959555,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.1272789946849939,-0.19462459827493794,-0.15979229958056346,-0.19921508647384306,0
2514,0.6057618517648239,0.3503645689009457,0.021948154826217668,-0.36198759724192775,0.4353996838820451,-0.12025576612853922,-0.11258632748102965,-0.08239269633304708,-0.02467416876593574,-0.24503869626656813,-0.13084581571261591,-0.21782305579570443,-0.15245242439549386,0.10316095993639438,0
2519,-1.1064414346812967,-1.9552601028082022,-0.2492107147067182,0.16197267797430906,-0.27583963172239034,-0.1801672584883813,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.23174213030816435,-0.17263708115443527,-0.23611021144255426,0
2521,-0.2361188339296142,0.36180687496401837,-0.24677246647144807,0.41796469815138476,-0.4068574003863653,-0.19000347365193745,-0.14285224641983527,0.29306168369253277,-0.02467416876593574,-0.2896849468416997,-0.1219287631435609,-0.22246274729985774,-0.16896714356190046,-0.24381719310268504,0
2525,-1.1007530516698478,-1.9438177967451296,-0.20121572312824304,0.15598456054326634,0.119887506283085,-0.08806451650235542,-0.0991348079526716,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13084581571261591,-0.20854367278739783,-0.17630701874697005,-0.19068821314774093,0
2526,-1.1178182007041946,-1.966702408871275,-0.2529322514868674,0.21586573485369343,-0.45766020864382495,-0.19447448054446298,-0.14285224641983527,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.13084581571261591,-0.22246274729985774,-0.17447204995070267,-0.24234138810393657,0
2529,-0.8277106671203004,-1.4003082587491766,1.3083165922129425,0.12604397338805282,0.4674856680446512,1.8031713990359428,9.068075750623338,-0.08239269633304708,-0.02467416876593574,-0.2531561963711375,-0.10766147903307284,0.32502085019023164,-0.0441892654157172,1.557976732035975,0
2530,-1.0865320941412255,0.882431800833826,-0.22020839359245248,1.281750637579295,-0.2624704716546378,-0.16764843918930983,-0.052054489603418436,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.13084581571261591,-0.22246274729985774,-0.17630701874697005,-0.1990511081406488,0
2532,1.4447983459535374,-0.2617988054734435,-0.24600249334452068,-1.5161972320754096,-0.4710293687115775,-0.2019261586986722,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,0.09995505817763052,-0.1254955841711829,-0.20854367278739783,-0.17630701874697005,-0.24873654309851317,0
2536,1.473240261010782,0.9167587190230441,0.22393777179017463,-1.0446329843807962,0.4353996838820451,-0.016528406221946974,-0.028514330428791857,-0.08239269633304708,-0.02467416876593574,2.7990238429469496,-0.10944488954688385,-0.22246274729985774,-0.06987882856346081,0.21663396650683056,0
2537,-1.08937628564695,0.8938741068968986,-0.24394923167271423,1.3595961641828505,-0.3293162719934005,-0.1849363325070752,-0.13276360677356672,-0.08239269633304708,-0.02467416876593574,-0.23692119616199875,-0.13084581571261591,-0.21782305579570443,-0.17630701874697005,-0.232338709779086,0
2539,0.8731158533029224,-1.3831447996545676,-0.248184083870815,-1.386704192629111,-0.45766020864382495,-0.19745515180614667,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.12733494475031212,-0.13262922622642692,-0.23174213030816435,-0.16896714356190046,-0.2433252581031022,0
2543,-0.5233821760077839,-1.4174717178437857,0.3716442833057493,-0.3552509651320047,1.0797931991477177,0.5018103261848459,0.37839413530403904,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,0.36850912815446574,-0.04151477863787905,0.5962148444816057,0.25812048480498134,0
2553,0.6057618517648239,0.9053164129599713,-0.2295763999700693,-0.15464903119207404,-0.27583963172239034,-0.1897054065257691,-0.08568328842431355,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2106935697974421,0
2555,-1.3937047767594666,-0.7938660374063238,-0.24523252021759326,1.0766576155660825,-0.3827929122644107,-0.1840421311285701,-0.12940072689147722,-0.08239269633304708,-0.02467416876593574,-0.2653324465279916,-0.13084581571261591,-0.23174213030816435,-0.17263708115443527,-0.23201075311269745,0
2560,-0.8021129435687804,-0.7881448843747874,-0.2413826545829562,0.354340950446556,-0.39081440830506226,-0.171821378955667,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.26939119658027627,-0.1219287631435609,-0.22710243880401104,-0.17263708115443527,-0.23332257977825163,0
2567,0.31565431818092965,0.31603765071172757,-0.205193917617368,-0.1845896183472876,-0.2972302878307944,-0.19358027916595788,-0.13612648665565624,-0.08239269633304708,-0.02467416876593574,-0.2775086966848457,-0.1290624051988049,-0.22246274729985774,-0.15428739319176124,-0.1838011231535815,0
2568,-1.095064668658399,0.9167587190230441,-0.12858159148809079,1.4943288063813112,0.6091987647628282,-0.05259452848831957,-0.1260378470093877,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.1254955841711829,-0.05543385315033895,-0.15245242439549386,-0.10197593488963981,0
2570,0.8873368108315447,0.9167587190230441,-0.16720857668894915,-0.34177770091215864,0.2642744350148125,-0.1753981844696874,-0.12940072689147722,-0.08239269633304708,-0.02467416876593574,-0.2978024469462691,-0.11301171057450586,0.01416151941196055,-0.15612236198802865,-0.1938038014784321,0
2571,0.8759600448086469,-1.4117505648122493,-0.2227749706822105,-1.51769426143317,-0.4656817046844765,-0.19745515180614667,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,0.18518880927560902,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.2211881831218755,0
2572,0.600073468753375,0.9167587190230441,3.9447045788123907,-0.05734212293763007,2.6546802551289677,0.03026813258648689,0.40529717436075513,-0.08239269633304708,-0.02467416876593574,-0.24097994621428345,-0.0006568482044124923,-0.19926428977909125,-0.06804385976719342,1.9293876567210009,0
2575,-0.2503397914582365,-0.21030842818961634,0.20815332268816275,0.26751324769643675,1.3605455605705212,0.10955398814727292,0.062283426387624956,-0.08239269633304708,-0.02467416876593574,0.13648380864819273,0.08138003543089378,1.1091287143921393,0.24206586680199735,0.19433291319240958,0
2577,-1.0979088601641234,0.356085721932482,-0.25344556690481895,1.259295197212885,-0.3881405762915117,-0.19030154077810582,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.2896849468416997,-0.13262922622642692,-0.23174213030816435,-0.17630701874697005,-0.24102956143838242,0
2578,-1.3937047767594666,-0.8053083434693964,-0.24163931229193203,1.0362378229065443,-0.36140225615600663,-0.1640716336752894,-0.14621512630192476,-0.08239269633304708,-0.02467416876593574,-0.28156744673713036,-0.13084581571261591,-0.23174213030816435,-0.15795733078429605,-0.22905914311520056,0
